alpha,kind,draw,logit_diff,entity_id
1.0,probe_direction,-1,-6.86854362487793,for_003
1.0,random_matched_norm,0,-6.970319747924805,for_003
1.0,random_matched_norm,1,-6.946643829345703,for_003
1.0,random_matched_norm,2,-6.95452880859375,for_003
1.0,random_matched_norm,3,-6.9601545333862305,for_003
1.0,random_matched_norm,4,-6.959956169128418,for_003
1.0,random_matched_norm,5,-7.019763946533203,for_003
1.0,random_matched_norm,6,-6.976282119750977,for_003
1.0,random_matched_norm,7,-6.97081184387207,for_003
1.0,random_matched_norm,8,-7.009988784790039,for_003
1.0,random_matched_norm,9,-6.958904266357422,for_003
2.0,probe_direction,-1,-6.772957801818848,for_003
2.0,random_matched_norm,0,-6.975737571716309,for_003
2.0,random_matched_norm,1,-6.928932189941406,for_003
2.0,random_matched_norm,2,-6.944454193115234,for_003
2.0,random_matched_norm,3,-6.955949783325195,for_003
2.0,random_matched_norm,4,-6.955873489379883,for_003
2.0,random_matched_norm,5,-7.0750732421875,for_003
2.0,random_matched_norm,6,-6.987401962280273,for_003
2.0,random_matched_norm,7,-6.977633476257324,for_003
2.0,random_matched_norm,8,-7.055730819702148,for_003
2.0,random_matched_norm,9,-6.953428268432617,for_003
