alpha,kind,draw,logit_diff,entity_id
1.0,random_matched_norm,4,-24.4050350189209,for_003
1.0,random_matched_norm,5,-24.43578338623047,for_003
1.0,random_matched_norm,6,-24.357309341430664,for_003
1.0,random_matched_norm,7,-24.378925323486328,for_003
1.0,random_matched_norm,8,-24.376449584960938,for_003
1.0,random_matched_norm,9,-24.39471435546875,for_003
2.0,probe_direction,-1,-24.26188850402832,for_003
2.0,random_matched_norm,0,-24.3225154876709,for_003
2.0,random_matched_norm,1,-24.337177276611328,for_003
2.0,random_matched_norm,2,-24.343215942382812,for_003
2.0,random_matched_norm,3,-24.39582633972168,for_003
2.0,random_matched_norm,4,-24.426008224487305,for_003
2.0,random_matched_norm,5,-24.487506866455078,for_003
2.0,random_matched_norm,6,-24.3309268951416,for_003
2.0,random_matched_norm,7,-24.373767852783203,for_003
2.0,random_matched_norm,8,-24.368915557861328,for_003
2.0,random_matched_norm,9,-24.40534210205078,for_003
